room_id,day,shift,global_shift,total_room_workload,max_skill_required
r13,4,late,13,5,2
r13,4,night,14,4,1
r13,5,early,15,5,2
r13,5,late,16,5,2
r13,5,night,17,3,1
r13,6,early,18,5,2
r13,6,late,19,4,2
r13,6,night,20,3,1
r13,7,early,21,5,2
r13,7,late,22,5,2
r13,7,night,23,3,1
r13,8,early,24,5,0
r13,8,late,25,6,2
r13,8,night,26,3,1
r13,9,early,27,3,2
r13,9,late,28,5,2
r13,9,night,29,2,1
r13,10,early,30,4,2
r13,10,late,31,3,2
r13,10,night,32,2,0
r13,11,early,33,5,2
r13,11,late,34,5,2
r13,11,night,35,3,1
r13,12,early,36,3,2
r13,12,late,37,2,0
r13,12,night,38,1,0
r13,13,early,39,5,2
r13,13,late,40,4,1
r13,13,night,41,3,1
r13,14,early,42,4,1
r13,14,late,43,4,2
r13,14,night,44,4,0
r13,15,early,45,5,1
r13,15,late,46,5,0
r13,15,night,47,4,1
r13,16,early,48,4,0
r13,16,late,49,4,2
r13,16,night,50,4,1
r13,17,early,51,3,2
r13,17,late,52,3,2
r13,17,night,53,2,0
r13,18,early,54,2,2
r13,18,late,55,2,1
r13,18,night,56,1,1
r13,19,early,57,6,2
r13,19,late,58,4,2
r13,19,night,59,3,0
r13,20,early,60,5,1
r13,20,late,61,4,1
r13,20,night,62,4,0
r13,21,early,63,2,2
r13,21,late,64,3,0
r13,21,night,65,1,1
r13,22,early,66,6,2
r13,22,late,67,4,2
r13,22,night,68,3,0
r13,23,early,69,5,1
r13,23,late,70,5,1
r13,23,night,71,4,1
r13,24,early,72,6,2
r13,24,late,73,5,2
r13,24,night,74,3,0
r13,25,early,75,3,2
r13,25,late,76,4,1
r13,25,night,77,2,1
r14,0,early,0,6,2
r14,0,late,1,6,2
r14,0,night,2,3,1
r14,1,early,3,5,2
r14,1,late,4,5,2
r14,1,night,5,3,0
r14,2,early,6,6,2
r14,2,late,7,6,2
r14,2,night,8,4,1
r14,3,early,9,6,1
r14,3,late,10,4,1
r14,3,night,11,2,0
r14,4,early,12,6,2
r14,4,late,13,5,1
r14,4,night,14,3,0
r14,5,early,15,4,2
r14,5,late,16,5,2
r14,5,night,17,3,0
r14,6,early,18,4,1
r14,6,late,19,4,2
r14,6,night,20,3,1
r14,7,early,21,5,2
r14,7,late,22,6,0
r14,7,night,23,3,1
r14,8,early,24,2,0
r14,8,late,25,2,0
r14,8,night,26,2,1
r14,9,early,27,5,2
r14,9,late,28,4,2
r14,9,night,29,4,0
r14,10,early,30,4,1
r14,10,late,31,6,0
r14,10,night,32,3,0
r14,11,early,33,4,1
r14,11,late,34,4,2
r14,11,night,35,3,1
r14,12,early,36,2,2
r14,12,late,37,3,0
r14,12,night,38,1,1
r14,13,early,39,4,1
r14,13,late,40,4,0
r14,13,night,41,2,1
r14,14,early,42,4,2
r14,14,late,43,5,2
r14,14,night,44,2,1
r14,15,early,45,4,2
r14,15,late,46,5,2
r14,15,night,47,3,0
r14,16,early,48,5,2
r14,16,late,49,4,1
r14,16,night,50,3,0
r14,17,early,51,3,1
r14,17,late,52,2,1
r14,17,night,53,3,0
r14,18,early,54,1,2
r14,18,late,55,1,2
r14,18,night,56,2,1
r14,19,early,57,3,2
r14,19,late,58,3,1
r14,19,night,59,3,0
r14,20,early,60,2,0
r14,20,late,61,3,1
r14,20,night,62,1,0
r14,21,early,63,5,2
r14,21,late,64,4,2
r14,21,night,65,3,0
r14,22,early,66,5,1
r14,22,late,67,4,1
r14,22,night,68,3,1
r14,23,early,69,3,1
r14,23,late,70,4,2
r14,23,night,71,2,1
r14,24,early,72,3,2
r14,24,late,73,3,2
r14,24,night,74,2,1
r14,25,early,75,3,0
r14,25,late,76,1,1
r14,25,night,77,2,0
r15,0,early,0,7,1
r15,0,late,1,6,2
r15,0,night,2,5,0
r15,1,early,3,11,2
r15,1,late,4,9,2
r15,1,night,5,5,1
r15,2,early,6,10,2
r15,2,late,7,8,2
r15,2,night,8,6,1
r15,3,early,9,9,2
r15,3,late,10,12,2
r15,3,night,11,7,1
r15,4,early,12,7,2
r15,4,late,13,7,2
r15,4,night,14,5,1
r15,5,early,15,8,2
r15,5,late,16,8,2
r15,5,night,17,7,1
r15,6,early,18,5,1
r15,6,late,19,5,2
r15,6,night,20,5,0
r15,7,early,21,6,2
r15,7,late,22,4,2
r15,7,night,23,2,1
r15,8,early,24,10,2
r15,8,late,25,8,2
r15,8,night,26,7,1
r15,9,early,27,9,2
r15,9,late,28,8,2
r15,9,night,29,6,1
r15,10,early,30,8,1
r15,10,late,31,10,2
r15,10,night,32,6,1
r15,11,early,33,7,1
r15,11,late,34,5,1
r15,11,night,35,4,1
r15,12,early,36,6,2
r15,12,late,37,7,2
r15,12,night,38,5,1
r15,13,early,39,10,2
r15,13,late,40,9,2
r15,13,night,41,6,1
r15,14,early,42,5,2
r15,14,late,43,7,2
r15,14,night,44,4,0
r15,15,early,45,5,2
r15,15,late,46,5,2
r15,15,night,47,2,0
r15,16,early,48,10,2
r15,16,late,49,11,2
r15,16,night,50,5,1
r15,17,early,51,8,2
r15,17,late,52,7,2
r15,17,night,53,5,1
r15,18,early,54,5,1
r15,18,late,55,5,2
r15,18,night,56,2,0
r15,19,early,57,7,2
r15,19,late,58,10,2
r15,19,night,59,6,0
r15,20,early,60,8,2
r15,20,late,61,7,2
r15,20,night,62,5,1
r15,21,early,63,11,2
r15,21,late,64,12,2
r15,21,night,65,6,1
r15,22,early,66,8,2
r15,22,late,67,6,2
r15,22,night,68,6,0
r15,23,early,69,8,2
r15,23,late,70,7,2
r15,23,night,71,6,1
r15,24,early,72,4,2
r15,24,late,73,3,1
r15,24,night,74,3,1
r15,25,early,75,2,2
r15,25,late,76,2,0
r15,25,night,77,2,1
r16,0,early,0,3,1
r16,0,late,1,4,1
r16,0,night,2,3,0
r16,1,early,3,5,1
r16,1,late,4,3,2
r16,1,night,5,2,1
r16,2,early,6,2,0
r16,2,late,7,1,1
r16,2,night,8,1,0
r16,3,early,9,2,1
r16,3,late,10,3,2
r16,3,night,11,1,0
r16,4,early,12,4,2
r16,4,late,13,4,2
r16,4,night,14,3,0
r16,5,early,15,6,0
r16,5,late,16,4,2
r16,5,night,17,3,1
r16,6,early,18,2,2
r16,6,late,19,2,0
r16,6,night,20,1,0
r16,7,early,21,2,2
r16,7,late,22,2,2
r16,7,night,23,3,0
r16,8,early,24,3,1
r16,8,late,25,4,2
r16,8,night,26,2,1
r16,9,early,27,2,0
r16,9,late,28,2,2
r16,9,night,29,1,1
r16,10,early,30,4,1
r16,10,late,31,4,2
r16,10,night,32,2,0
r16,11,early,33,4,1
r16,11,late,34,5,2
r16,11,night,35,2,1
r16,12,early,36,4,1
r16,12,late,37,5,1
r16,12,night,38,4,1
r16,13,early,39,5,1
r16,13,late,40,4,2
r16,13,night,41,3,1
r16,14,early,42,6,2
r16,14,late,43,6,2
r16,14,night,44,3,0
r16,15,early,45,1,1
r16,15,late,46,2,1
r16,15,night,47,1,0
r16,16,early,48,4,2
r16,16,late,49,4,0
r16,16,night,50,4,1
r16,17,early,51,4,2
r16,17,late,52,5,2
r16,17,night,53,4,1
r16,18,early,54,6,2
r16,18,late,55,5,2
r16,18,night,56,2,0
r16,19,early,57,6,1
r16,19,late,58,3,1
r16,19,night,59,4,0
r16,20,early,60,2,2
r16,20,late,61,3,2
r16,20,night,62,2,0
r16,21,early,63,2,1
r16,21,late,64,1,2
r16,21,night,65,1,0
r16,22,early,66,6,1
r16,22,late,67,4,2
r16,22,night,68,3,1
r16,23,early,69,6,2
r16,23,late,70,4,2
r16,23,night,71,4,0
r16,24,early,72,4,0
r16,24,late,73,5,1
r16,24,night,74,3,0
r16,25,early,75,4,1
r16,25,late,76,4,1
r16,25,night,77,3,1
r16,26,early,78,3,1
r16,26,late,79,1,2
r16,26,night,80,2,0
r17,0,early,0,3,0
r17,0,late,1,2,2
r17,0,night,2,1,1
r17,1,early,3,8,2
r17,1,late,4,6,2
r17,1,night,5,4,1
r17,2,early,6,6,1
r17,2,late,7,8,2
r17,2,night,8,5,1
r17,3,early,9,2,2
r17,3,late,10,4,2
r17,3,night,11,3,0
r17,4,early,12,6,1
r17,4,late,13,6,0
r17,4,night,14,3,1
r17,5,early,15,7,1
r17,5,late,16,6,2
r17,5,night,17,4,1
r17,6,early,18,7,2
r17,6,late,19,7,0
r17,6,night,20,4,1
r17,7,early,21,5,1
r17,7,late,22,5,1
r17,7,night,23,3,1
r17,8,early,24,6,2
r17,8,late,25,8,2
r17,8,night,26,5,1
r17,9,early,27,4,2
r17,9,late,28,5,2
r17,9,night,29,4,1
r17,10,early,30,5,2
r17,10,late,31,4,2
r17,10,night,32,4,0
r17,11,early,33,7,1
r17,11,late,34,6,2
r17,11,night,35,4,1
r17,12,early,36,5,2
r17,12,late,37,4,2
r17,12,night,38,4,0
r17,13,early,39,5,1
r17,13,late,40,8,1
r17,13,night,41,3,1
r17,14,early,42,7,1
r17,14,late,43,6,2
r17,14,night,44,3,0
r17,15,early,45,8,1
r17,15,late,46,5,2
r17,15,night,47,5,0
r17,16,early,48,7,2
r17,16,late,49,8,1
r17,16,night,50,6,1
r17,17,early,51,6,1
r17,17,late,52,5,2
r17,17,night,53,2,1
r17,18,early,54,7,2
r17,18,late,55,7,1
r17,18,night,56,6,1
r17,19,early,57,6,1
r17,19,late,58,8,2
r17,19,night,59,6,1
r17,20,early,60,6,1
r17,20,late,61,6,2
r17,20,night,62,3,1
r17,21,early,63,6,1
r17,21,late,64,5,1
r17,21,night,65,3,0
r17,22,early,66,4,1
r17,22,late,67,4,1
r17,22,night,68,2,0
r17,23,early,69,2,1
r17,23,late,70,2,2
r17,23,night,71,2,0
r17,24,early,72,3,2
r17,24,late,73,1,0
r17,24,night,74,2,1
r17,25,early,75,2,1
r17,25,late,76,2,2
r17,25,night,77,2,0
r18,0,early,0,3,1
r18,0,late,1,2,0
r18,0,night,2,1,0
r18,1,early,3,7,2
r18,1,late,4,6,2
r18,1,night,5,5,0
r18,2,early,6,4,1
r18,2,late,7,3,2
r18,2,night,8,2,0
r18,3,early,9,6,2
r18,3,late,10,3,2
r18,3,night,11,3,0
r18,4,early,12,7,2
r18,4,late,13,8,2
r18,4,night,14,5,0
r18,5,early,15,7,1
r18,5,late,16,6,2
r18,5,night,17,5,0
r18,6,early,18,6,2
r18,6,late,19,7,2
r18,6,night,20,4,0
r18,7,early,21,2,2
r18,7,late,22,2,2
r18,7,night,23,3,1
r18,9,early,27,7,2
r18,9,late,28,8,2
r18,9,night,29,5,1
r18,10,early,30,6,1
r18,10,late,31,7,2
r18,10,night,32,6,1
r18,11,early,33,6,2
r18,11,late,34,6,2
r18,11,night,35,4,1
r18,12,early,36,8,2
r18,12,late,37,7,2
r18,12,night,38,4,1
r18,13,early,39,4,2
r18,13,late,40,6,2
r18,13,night,41,2,1
r18,14,early,42,5,2
r18,14,late,43,3,2
r18,14,night,44,3,0
r18,15,early,45,5,2
r18,15,late,46,4,2
r18,15,night,47,4,1
r18,16,early,48,5,1
r18,16,late,49,5,2
r18,16,night,50,2,0
r18,17,early,51,5,1
r18,17,late,52,5,1
r18,17,night,53,4,1
r18,18,early,54,3,2
r18,18,late,55,4,1
r18,18,night,56,3,0
r18,19,early,57,4,2
r18,19,late,58,4,2
r18,19,night,59,2,0
r18,20,early,60,3,1
r18,20,late,61,3,2
r18,20,night,62,2,0
r18,21,early,63,2,2
r18,21,late,64,3,1
r18,21,night,65,1,0
r18,22,early,66,5,2
r18,22,late,67,6,2
r18,22,night,68,2,1
r18,23,early,69,5,1
r18,23,late,70,3,1
r18,23,night,71,4,0
r18,24,early,72,5,2
r18,24,late,73,5,1
r18,24,night,74,2,1
r18,25,early,75,3,1
r18,25,late,76,1,1
r18,25,night,77,2,0
r18,26,early,78,2,0
r18,26,late,79,3,2
r18,26,night,80,1,0
r19,0,early,0,11,1
r19,0,late,1,8,1
r19,0,night,2,6,1
r19,1,early,3,8,1
r19,1,late,4,10,1
r19,1,night,5,6,1
r19,2,early,6,10,2
r19,2,late,7,9,2
r19,2,night,8,6,0
r19,3,early,9,8,2
r19,3,late,10,8,2
r19,3,night,11,6,1
r19,4,early,12,10,2
r19,4,late,13,10,2
r19,4,night,14,6,0
r19,5,early,15,8,2
r19,5,late,16,12,2
r19,5,night,17,7,0
r19,6,early,18,9,2
r19,6,late,19,10,2
r19,6,night,20,6,1
r19,7,early,21,8,2
r19,7,late,22,7,2
r19,7,night,23,5,1
r19,8,early,24,6,1
r19,8,late,25,5,2
r19,8,night,26,4,1
r19,9,early,27,5,2
r19,9,late,28,3,1
r19,9,night,29,3,1
r19,10,early,30,3,1
r19,10,late,31,2,0
r19,10,night,32,1,0
r19,11,early,33,1,0
r19,11,late,34,1,2
r19,11,night,35,1,0
r19,12,early,36,1,2
r19,12,late,37,1,0
r19,12,night,38,1,0
r19,14,early,42,2,0
r19,14,late,43,2,0
r19,14,night,44,1,0
r19,15,early,45,3,1
r19,15,late,46,1,1
r19,15,night,47,1,0
r19,16,early,48,3,0
r19,16,late,49,2,1
r19,16,night,50,1,1
r19,18,early,54,9,1
r19,18,late,55,9,2
r19,18,night,56,6,1
r19,19,early,57,10,2
r19,19,late,58,10,2
r19,19,night,59,6,1
r19,20,early,60,8,2
r19,20,late,61,8,2
r19,20,night,62,6,0
r19,21,early,63,7,2
r19,21,late,64,7,2
r19,21,night,65,3,1
r19,22,early,66,11,2
r19,22,late,67,6,1
r19,22,night,68,6,1
r19,23,early,69,7,1
r19,23,late,70,5,2
r19,23,night,71,6,0
r19,24,early,72,3,2
r19,24,late,73,4,2
r19,24,night,74,2,1
r19,25,early,75,3,1
r19,25,late,76,1,2
r19,25,night,77,1,0
r19,26,early,78,2,1
r19,26,late,79,3,0
r19,26,night,80,2,0
r20,0,early,0,4,0
r20,0,late,1,3,2
r20,0,night,2,3,1
r20,1,early,3,4,0
r20,1,late,4,3,1
r20,1,night,5,3,1
r20,2,early,6,4,2
r20,2,late,7,3,0
r20,2,night,8,2,1
r20,3,early,9,4,2
r20,3,late,10,5,1
r20,3,night,11,2,0
r20,4,early,12,5,2
r20,4,late,13,4,0
r20,4,night,14,2,1
r20,5,early,15,4,0
r20,5,late,16,4,2
r20,5,night,17,4,1
r20,6,early,18,5,2
r20,6,late,19,4,2
r20,6,night,20,2,1
r20,7,early,21,5,1
r20,7,late,22,4,2
r20,7,night,23,2,1
r20,8,early,24,6,2
r20,8,late,25,5,2
r20,8,night,26,2,1
r20,9,early,27,3,1
r20,9,late,28,3,1
r20,9,night,29,2,0
r20,10,early,30,2,1
r20,10,late,31,3,2
r20,10,night,32,2,0
r20,11,early,33,4,2
r20,11,late,34,5,1
r20,11,night,35,2,0
r20,12,early,36,4,0
r20,12,late,37,5,1
r20,12,night,38,3,0
r20,13,early,39,3,2
r20,13,late,40,5,2
r20,13,night,41,3,0
r20,14,early,42,5,2
r20,14,late,43,5,2
r20,14,night,44,4,0
r20,15,early,45,4,2
r20,15,late,46,4,1
r20,15,night,47,2,0
r20,16,early,48,5,1
r20,16,late,49,4,1
r20,16,night,50,3,0
r20,17,early,51,4,1
r20,17,late,52,5,2
r20,17,night,53,3,1
r20,18,early,54,4,2
r20,18,late,55,4,2
r20,18,night,56,3,0
r20,19,early,57,3,2
r20,19,late,58,5,1
r20,19,night,59,4,1
r20,20,early,60,5,1
r20,20,late,61,5,2
r20,20,night,62,4,0
r20,21,early,63,4,1
r20,21,late,64,5,1
r20,21,night,65,3,1
r20,22,early,66,6,0
r20,22,late,67,5,2
r20,22,night,68,4,1
r20,23,early,69,6,2
r20,23,late,70,4,2
r20,23,night,71,3,0
r20,24,early,72,2,1
r20,24,late,73,5,2
r20,24,night,74,3,0
r21,0,early,0,6,1
r21,0,late,1,6,2
r21,0,night,2,5,1
r21,1,early,3,6,2
r21,1,late,4,6,1
r21,1,night,5,5,1
r21,2,early,6,7,2
r21,2,late,7,6,1
r21,2,night,8,4,1
r21,3,early,9,6,2
r21,3,late,10,6,2
r21,3,night,11,4,1
r21,4,early,12,8,2
r21,4,late,13,7,1
r21,4,night,14,3,1
r21,5,early,15,6,2
r21,5,late,16,7,2
r21,5,night,17,4,0
r21,6,early,18,6,2
r21,6,late,19,8,2
r21,6,night,20,3,0
r21,7,early,21,8,2
r21,7,late,22,5,1
r21,7,night,23,4,1
r21,8,early,24,8,2
r21,8,late,25,8,1
r21,8,night,26,5,1
r21,9,early,27,9,2
r21,9,late,28,5,2
r21,9,night,29,4,0
r21,10,early,30,4,2
r21,10,late,31,6,2
r21,10,night,32,3,1
r21,11,early,33,6,2
r21,11,late,34,5,1
r21,11,night,35,4,1
r21,12,early,36,4,2
r21,12,late,37,5,1
r21,12,night,38,3,1
r21,13,early,39,7,2
r21,13,late,40,5,2
r21,13,night,41,5,0
r21,14,early,42,6,0
r21,14,late,43,5,1
r21,14,night,44,4,0
r21,15,early,45,8,2
r21,15,late,46,6,1
r21,15,night,47,4,1
r21,16,early,48,6,2
r21,16,late,49,7,1
r21,16,night,50,5,1
r21,17,early,51,6,1
r21,17,late,52,5,2
r21,17,night,53,4,1
r21,18,early,54,8,2
r21,18,late,55,5,1
r21,18,night,56,5,1
r21,19,early,57,5,0
r21,19,late,58,5,2
r21,19,night,59,3,1
r21,20,early,60,4,0
r21,20,late,61,4,2
r21,20,night,62,4,0
r21,21,early,63,8,1
r21,21,late,64,6,2
r21,21,night,65,6,0
r21,22,early,66,8,1
r21,22,late,67,7,2
r21,22,night,68,4,0
r21,23,early,69,6,1
r21,23,late,70,3,1
r21,23,night,71,2,0
r21,24,early,72,5,2
r21,24,late,73,5,2
r21,24,night,74,3,1
r21,25,early,75,2,1
r21,25,late,76,1,0
r21,25,night,77,2,0
r22,0,early,0,8,2
r22,0,late,1,5,1
r22,0,night,2,4,0
r22,1,early,3,6,2
r22,1,late,4,5,2
r22,1,night,5,4,1
r22,2,early,6,8,2
r22,2,late,7,6,2
r22,2,night,8,4,0
r22,3,early,9,6,1
r22,3,late,10,6,1
r22,3,night,11,4,1
r22,4,early,12,8,1
r22,4,late,13,6,2
r22,4,night,14,3,0
r22,5,early,15,6,1
r22,5,late,16,7,2
r22,5,night,17,3,1
r22,6,early,18,9,2
r22,6,late,19,7,2
r22,6,night,20,5,1
r22,7,early,21,7,2
r22,7,late,22,6,2
r22,7,night,23,3,0
r22,8,early,24,9,1
r22,8,late,25,6,2
r22,8,night,26,4,1
r22,9,early,27,3,2
r22,9,late,28,2,2
r22,9,night,29,3,1
r22,10,early,30,4,1
r22,10,late,31,4,2
r22,10,night,32,3,0
r22,13,early,39,3,2
r22,13,late,40,2,1
r22,13,night,41,1,0
r22,14,early,42,2,1
r22,14,late,43,3,0
r22,14,night,44,2,0
r22,16,early,48,3,2
r22,16,late,49,2,0
r22,16,night,50,1,1
r22,17,early,51,2,2
r22,17,late,52,1,1
r22,17,night,53,1,0
r22,18,early,54,3,1
r22,18,late,55,2,0
r22,18,night,56,1,0
r22,19,early,57,4,2
r22,19,late,58,4,2
r22,19,night,59,3,0
r22,20,early,60,4,0
r22,20,late,61,4,2
r22,20,night,62,2,0
r22,21,early,63,2,1
r22,21,late,64,2,1
r22,21,night,65,2,0
r22,22,early,66,3,1
r22,22,late,67,2,2
r22,22,night,68,1,0
r22,23,early,69,3,0
r22,23,late,70,2,0
r22,23,night,71,2,0
r22,24,early,72,3,1
r22,24,late,73,2,1
r22,24,night,74,2,0
r22,25,early,75,2,1
r22,25,late,76,3,1
r22,25,night,77,2,0
r22,26,early,78,1,2
r22,26,late,79,1,0
r22,26,night,80,2,1
r23,0,early,0,5,2
r23,0,late,1,4,1
r23,0,night,2,3,0
r23,1,early,3,6,1
r23,1,late,4,6,1
r23,1,night,5,5,1
r23,2,early,6,7,2
r23,2,late,7,7,2
r23,2,night,8,6,1
r23,3,early,9,8,2
r23,3,late,10,6,2
r23,3,night,11,4,0
r23,4,early,12,7,2
r23,4,late,13,5,2
r23,4,night,14,5,0
r23,5,early,15,7,1
r23,5,late,16,8,2
r23,5,night,17,3,0
r23,6,early,18,7,2
r23,6,late,19,7,0
r23,6,night,20,5,1
r23,7,early,21,7,2
r23,7,late,22,8,2
r23,7,night,23,5,1
r23,8,early,24,8,2
r23,8,late,25,5,1
r23,8,night,26,4,0
r23,9,early,27,5,2
r23,9,late,28,5,2
r23,9,night,29,5,0
r23,10,early,30,3,1
r23,10,late,31,2,1
r23,10,night,32,2,1
r23,11,early,33,5,2
r23,11,late,34,4,2
r23,11,night,35,4,1
r23,12,early,36,2,2
r23,12,late,37,2,1
r23,12,night,38,2,0
r23,13,early,39,6,0
r23,13,late,40,6,1
r23,13,night,41,3,0
r23,14,early,42,7,2
r23,14,late,43,6,2
r23,14,night,44,4,0
r23,15,early,45,6,2
r23,15,late,46,8,2
r23,15,night,47,5,1
r23,16,early,48,6,2
r23,16,late,49,6,2
r23,16,night,50,5,1
r23,17,early,51,5,2
r23,17,late,52,5,2
r23,17,night,53,3,0
r23,18,early,54,3,0
r23,18,late,55,2,0
r23,18,night,56,1,0
r23,21,early,63,2,2
r23,21,late,64,3,2
r23,21,night,65,1,0
r23,22,early,66,2,2
r23,22,late,67,3,1
r23,22,night,68,1,0
r23,23,early,69,4,1
r23,23,late,70,5,1
r23,23,night,71,4,1
r23,24,early,72,4,2
r23,24,late,73,4,2
r23,24,night,74,4,0
r23,25,early,75,5,2
r23,25,late,76,4,2
r23,25,night,77,2,0
r23,26,early,78,2,2
r23,26,late,79,1,1
r23,26,night,80,1,0
r24,0,early,0,1,1
r24,0,late,1,1,0
r24,0,night,2,1,0
r24,1,early,3,5,2
r24,1,late,4,4,1
r24,1,night,5,3,1
r24,2,early,6,5,2
r24,2,late,7,5,2
r24,2,night,8,3,1
r24,3,early,9,3,1
r24,3,late,10,5,0
r24,3,night,11,2,1
r24,4,early,12,5,1
r24,4,late,13,6,1
r24,4,night,14,3,1
r24,5,early,15,3,2
r24,5,late,16,5,1
r24,5,night,17,2,1
r24,6,early,18,3,1
r24,6,late,19,3,2
r24,6,night,20,3,1
r24,7,early,21,4,1
r24,7,late,22,4,2
r24,7,night,23,2,1
r24,8,early,24,5,1
r24,8,late,25,5,1
r24,8,night,26,3,1
r24,9,early,27,5,2
r24,9,late,28,3,2
r24,9,night,29,2,1
r24,10,early,30,2,1
r24,10,late,31,2,0
r24,10,night,32,2,0
r24,11,early,33,3,2
r24,11,late,34,3,0
r24,11,night,35,1,0
r24,12,early,36,2,2
r24,12,late,37,2,2
r24,12,night,38,1,0
r24,13,early,39,2,0
r24,13,late,40,3,2
r24,13,night,41,2,0
r24,14,early,42,5,2
r24,14,late,43,5,0
r24,14,night,44,3,1
r24,15,early,45,3,2
r24,15,late,46,2,2
r24,15,night,47,2,0
r24,16,early,48,3,0
r24,16,late,49,3,1
r24,16,night,50,1,0
r24,17,early,51,3,1
r24,17,late,52,2,0
r24,17,night,53,2,0
r24,18,early,54,3,2
r24,18,late,55,1,0
r24,18,night,56,1,0
r24,21,early,63,2,1
r24,21,late,64,2,2
r24,21,night,65,1,0
r24,22,early,66,2,1
r24,22,late,67,1,0
r24,22,night,68,1,1
r24,23,early,69,3,2
r24,23,late,70,1,0
r24,23,night,71,2,1
r25,0,early,0,5,2
r25,0,late,1,4,1
r25,0,night,2,4,1
r25,1,early,3,6,2
r25,1,late,4,4,2
r25,1,night,5,3,0
r25,2,early,6,4,0
r25,2,late,7,5,2
r25,2,night,8,4,1
r25,3,early,9,6,2
r25,3,late,10,5,2
r25,3,night,11,4,0
r25,4,early,12,3,1
r25,4,late,13,3,2
r25,4,night,14,3,1
r25,5,early,15,4,1
r25,5,late,16,3,2
r25,5,night,17,3,0
r25,6,early,18,5,1
r25,6,late,19,3,2
r25,6,night,20,4,0
r25,7,early,21,4,2
r25,7,late,22,4,2
r25,7,night,23,2,1
r25,8,early,24,4,1
r25,8,late,25,6,2
r25,8,night,26,4,0
r25,9,early,27,5,1
r25,9,late,28,4,2
r25,9,night,29,3,0
r25,10,early,30,5,2
r25,10,late,31,4,2
r25,10,night,32,3,1
r25,11,early,33,4,0
r25,11,late,34,4,1
r25,11,night,35,2,1
r25,12,early,36,6,2
r25,12,late,37,4,2
r25,12,night,38,4,1
r25,13,early,39,5,2
r25,13,late,40,4,1
r25,13,night,41,3,1
r25,14,early,42,2,1
r25,14,late,43,2,0
r25,14,night,44,2,0
r25,15,early,45,1,2
r25,15,late,46,3,0
r25,15,night,47,2,0
r25,16,early,48,3,1
r25,16,late,49,3,0
r25,16,night,50,1,0
r25,17,early,51,2,0
r25,17,late,52,2,1
r25,17,night,53,2,0
r25,18,early,54,2,0
r25,18,late,55,3,0
r25,18,night,56,2,1
r25,19,early,57,3,0
r25,19,late,58,3,0
r25,19,night,59,2,0
r25,20,early,60,3,2
r25,20,late,61,2,0
r25,20,night,62,1,1
r25,21,early,63,3,2
r25,21,late,64,3,0
r25,21,night,65,2,0
r25,22,early,66,2,0
r25,22,late,67,3,1
r25,22,night,68,2,0
r25,23,early,69,1,1
r25,23,late,70,2,0
r25,23,night,71,2,1
r26,0,early,0,2,2
r26,0,late,1,4,1
r26,0,night,2,2,0
r26,1,early,3,6,1
r26,1,late,4,8,0
r26,1,night,5,4,1
r26,2,early,6,5,1
r26,2,late,7,6,2
r26,2,night,8,4,0
r26,3,early,9,6,2
r26,3,late,10,8,2
r26,3,night,11,4,0
r26,4,early,12,4,2
r26,4,late,13,6,2
r26,4,night,14,3,0
r26,5,early,15,6,2
r26,5,late,16,5,2
r26,5,night,17,4,1
r26,6,early,18,6,0
r26,6,late,19,6,1
r26,6,night,20,5,0
r26,7,early,21,6,2
r26,7,late,22,7,2
r26,7,night,23,6,1
r26,8,early,24,8,2
r26,8,late,25,6,1
r26,8,night,26,4,0
r26,9,early,27,7,2
r26,9,late,28,7,2
r26,9,night,29,6,1
r26,10,early,30,5,2
r26,10,late,31,5,2
r26,10,night,32,4,0
r26,11,early,33,2,1
r26,11,late,34,3,0
r26,11,night,35,1,0
r26,12,early,36,3,2
r26,12,late,37,2,1
r26,12,night,38,2,0
r26,13,early,39,3,0
r26,13,late,40,2,1
r26,13,night,41,2,0
r27,1,early,3,9,1
r27,1,late,4,9,2
r27,1,night,5,7,0
r27,2,early,6,8,1
r27,2,late,7,8,2
r27,2,night,8,5,1
r27,3,early,9,10,1
r27,3,late,10,8,2
r27,3,night,11,4,1
r27,4,early,12,11,2
r27,4,late,13,5,1
r27,4,night,14,8,1
r27,5,early,15,8,2
r27,5,late,16,6,2
r27,5,night,17,4,1
r27,6,early,18,8,1
r27,6,late,19,7,2
r27,6,night,20,7,1
r27,7,early,21,7,1
r27,7,late,22,6,2
r27,7,night,23,3,1
r27,8,early,24,8,2
r27,8,late,25,7,2
r27,8,night,26,5,1
r27,9,early,27,7,1
r27,9,late,28,7,2
r27,9,night,29,5,0
r27,10,early,30,7,2
r27,10,late,31,6,2
r27,10,night,32,6,0
r27,11,early,33,7,2
r27,11,late,34,5,2
r27,11,night,35,5,1
r27,12,early,36,3,2
r27,12,late,37,2,0
r27,12,night,38,2,0
r28,0,early,0,3,2
r28,0,late,1,3,2
r28,0,night,2,1,0
r28,1,early,3,10,2
r28,1,late,4,11,2
r28,1,night,5,5,1
r28,2,early,6,10,2
r28,2,late,7,8,2
r28,2,night,8,5,1
r28,3,early,9,8,2
r28,3,late,10,9,2
r28,3,night,11,6,1
r28,4,early,12,9,2
r28,4,late,13,9,2
r28,4,night,14,6,1
r28,5,early,15,10,2
r28,5,late,16,9,2
r28,5,night,17,6,1
r28,6,early,18,9,2
r28,6,late,19,9,2
r28,6,night,20,7,1
r28,7,early,21,8,2
r28,7,late,22,8,2
r28,7,night,23,6,0
r28,8,early,24,7,1
