room_id,day,shift,global_shift,total_room_workload,max_skill_required
r17,13,late,40,4,1
r17,13,night,41,3,0
r17,14,early,42,4,2
r17,14,late,43,5,2
r17,14,night,44,3,0
r17,15,early,45,5,2
r17,15,late,46,4,0
r17,15,night,47,2,0
r17,16,early,48,5,0
r17,16,late,49,3,1
r17,16,night,50,2,0
r17,17,early,51,4,2
r17,17,late,52,5,0
r17,17,night,53,2,1
r17,18,early,54,2,2
r17,18,late,55,3,0
r17,18,night,56,1,1
r17,19,early,57,3,1
r17,19,late,58,2,1
r17,19,night,59,1,0
r18,0,early,0,3,0
r18,0,late,1,2,2
r18,0,night,2,1,0
r18,1,early,3,5,2
r18,1,late,4,5,1
r18,1,night,5,2,1
r18,2,early,6,3,1
r18,2,late,7,4,2
r18,2,night,8,3,0
r18,3,early,9,4,2
r18,3,late,10,5,0
r18,3,night,11,3,1
r18,4,early,12,4,2
r18,4,late,13,4,0
r18,4,night,14,2,0
r18,5,early,15,5,2
r18,5,late,16,5,1
r18,5,night,17,3,0
r18,6,early,18,4,1
r18,6,late,19,3,2
r18,6,night,20,4,1
r18,7,early,21,4,2
r18,7,late,22,6,2
r18,7,night,23,4,1
r18,8,early,24,2,1
r18,8,late,25,5,2
r18,8,night,26,3,1
r18,9,early,27,5,2
r18,9,late,28,4,2
r18,9,night,29,2,0
r18,10,early,30,5,0
r18,10,late,31,4,1
r18,10,night,32,2,0
r18,11,early,33,4,2
r18,11,late,34,5,1
r18,11,night,35,4,1
r18,12,early,36,5,1
r18,12,late,37,4,2
r18,12,night,38,3,1
r18,13,early,39,5,0
r18,13,late,40,4,1
r18,13,night,41,4,1
r18,14,early,42,2,2
r18,14,late,43,2,1
r18,14,night,44,4,1
r18,15,early,45,3,1
r18,15,late,46,3,1
r18,15,night,47,2,1
r18,16,early,48,5,1
r18,16,late,49,4,0
r18,16,night,50,4,0
r18,17,early,51,5,1
r18,17,late,52,3,1
r18,17,night,53,3,0
r18,18,early,54,1,2
r18,18,late,55,1,2
r18,18,night,56,1,0
