room_id,day,shift,global_shift,total_room_workload,max_skill_required
r13,9,late,28,5,1
r13,9,night,29,3,0
r13,10,early,30,4,2
r13,10,late,31,4,1
r13,10,night,32,4,0
r13,11,early,33,5,2
r13,11,late,34,5,1
r13,11,night,35,4,1
r13,12,early,36,4,0
r13,12,late,37,4,2
r13,12,night,38,2,0
r13,13,early,39,4,2
r13,13,late,40,3,2
r13,13,night,41,3,1
r13,14,early,42,5,2
r13,14,late,43,4,1
r13,14,night,44,4,0
r13,15,early,45,4,2
r13,15,late,46,5,1
r13,15,night,47,4,0
r13,16,early,48,4,1
r13,16,late,49,6,2
r13,16,night,50,3,1
r13,17,early,51,4,2
r13,17,late,52,5,2
r13,17,night,53,3,0
r13,18,early,54,5,1
r13,18,late,55,5,1
r13,18,night,56,3,0
r13,19,early,57,4,2
r13,19,late,58,6,1
r13,19,night,59,3,0
r13,20,early,60,4,1
r13,20,late,61,5,1
r13,20,night,62,2,1
r13,21,early,63,5,2
r13,21,late,64,5,2
r13,21,night,65,3,1
r13,22,early,66,3,2
r13,22,late,67,3,2
r13,22,night,68,4,1
r13,23,early,69,5,0
r13,23,late,70,5,2
r13,23,night,71,3,1
r13,24,early,72,5,2
r13,24,late,73,4,1
r13,24,night,74,3,0
r13,25,early,75,4,2
r13,25,late,76,4,0
r13,25,night,77,4,1
r13,26,early,78,1,1
r13,26,late,79,2,2
r13,26,night,80,2,0
r14,0,early,0,5,1
r14,0,late,1,3,2
r14,0,night,2,2,1
r14,1,early,3,3,2
r14,1,late,4,3,1
r14,1,night,5,2,1
r14,2,early,6,2,1
r14,2,late,7,2,2
r14,2,night,8,1,1
r14,3,early,9,8,2
r14,3,late,10,7,2
r14,3,night,11,5,0
r14,4,early,12,6,2
r14,4,late,13,4,2
r14,4,night,14,5,1
r14,5,early,15,8,2
r14,5,late,16,6,2
r14,5,night,17,3,1
r14,6,early,18,7,2
r14,6,late,19,7,2
r14,6,night,20,4,1
r14,7,early,21,7,2
r14,7,late,22,6,2
r14,7,night,23,5,0
r14,8,early,24,8,2
r14,8,late,25,7,2
r14,8,night,26,6,1
r14,9,early,27,6,2
r14,9,late,28,7,2
r14,9,night,29,4,1
r14,10,early,30,7,1
r14,10,late,31,5,0
r14,10,night,32,4,1
r14,11,early,33,5,2
r14,11,late,34,9,2
r14,11,night,35,4,1
r14,12,early,36,8,2
r14,12,late,37,5,1
r14,12,night,38,3,0
r14,13,early,39,6,2
r14,13,late,40,8,1
r14,13,night,41,6,0
r14,14,early,42,8,2
r14,14,late,43,8,1
r14,14,night,44,6,1
r14,15,early,45,8,2
r14,15,late,46,6,2
r14,15,night,47,4,1
r14,16,early,48,7,1
r14,16,late,49,8,1
r14,16,night,50,4,1
r14,17,early,51,5,2
r14,17,late,52,5,2
r14,17,night,53,4,0
r14,18,early,54,6,2
r14,18,late,55,7,1
r14,18,night,56,5,1
r14,19,early,57,6,1
r14,19,late,58,5,1
r14,19,night,59,5,0
r14,20,early,60,7,2
r14,20,late,61,7,2
r14,20,night,62,6,1
r14,21,early,63,8,2
r14,21,late,64,6,0
r14,21,night,65,6,0
r14,22,early,66,7,2
r14,22,late,67,7,1
r14,22,night,68,4,0
r14,23,early,69,4,1
r14,23,late,70,5,1
r14,23,night,71,2,0
r14,24,early,72,4,2
r14,24,late,73,5,1
r14,24,night,74,3,0
r14,25,early,75,2,0
r14,25,late,76,3,2
r14,25,night,77,2,0
r14,26,early,78,2,2
r14,26,late,79,2,2
r14,26,night,80,2,1
r15,0,early,0,9,2
r15,0,late,1,9,2
r15,0,night,2,5,1
r15,1,early,3,10,2
r15,1,late,4,8,2
r15,1,night,5,5,1
r15,2,early,6,10,2
r15,2,late,7,9,1
r15,2,night,8,5,1
r15,3,early,9,8,2
r15,3,late,10,6,2
r15,3,night,11,7,1
r15,4,early,12,11,2
r15,4,late,13,8,2
r15,4,night,14,8,1
r15,5,early,15,9,1
r15,5,late,16,9,2
r15,5,night,17,8,1
r15,6,early,18,10,2
r15,6,late,19,9,1
r15,6,night,20,7,1
r15,7,early,21,8,2
r15,7,late,22,7,2
r15,7,night,23,5,1
r15,8,early,24,9,2
r15,8,late,25,10,1
r15,8,night,26,7,1
r15,9,early,27,9,1
r15,9,late,28,9,2
r15,9,night,29,7,1
r15,10,early,30,11,2
r15,10,late,31,8,2
r15,10,night,32,6,1
r15,11,early,33,11,2
r15,11,late,34,7,2
r15,11,night,35,5,1
r15,12,early,36,10,2
r15,12,late,37,10,2
r15,12,night,38,5,1
r15,13,early,39,8,2
r15,13,late,40,8,2
r15,13,night,41,5,0
r15,14,early,42,9,1
r15,14,late,43,11,2
r15,14,night,44,5,1
r15,15,early,45,9,2
r15,15,late,46,6,1
r15,15,night,47,5,1
r15,16,early,48,9,2
r15,16,late,49,10,2
r15,16,night,50,6,1
r15,17,early,51,7,2
r15,17,late,52,10,2
r15,17,night,53,5,1
r15,18,early,54,9,1
r15,18,late,55,10,2
r15,18,night,56,6,1
r15,19,early,57,7,2
r15,19,late,58,9,2
r15,19,night,59,6,0
r15,20,early,60,9,2
r15,20,late,61,11,2
r15,20,night,62,5,1
r15,21,early,63,8,2
r15,21,late,64,9,1
r15,21,night,65,7,1
r15,22,early,66,9,2
r15,22,late,67,10,2
r15,22,night,68,7,1
r15,23,early,69,7,1
r15,23,late,70,10,2
r15,23,night,71,6,1
r15,24,early,72,6,2
r15,24,late,73,6,2
r15,24,night,74,6,1
r15,25,early,75,4,2
r15,25,late,76,3,1
r15,25,night,77,2,1
r15,26,early,78,2,0
r15,26,late,79,2,1
r15,26,night,80,2,0
r16,0,early,0,2,2
r16,0,late,1,3,0
r16,0,night,2,1,0
r16,1,early,3,1,0
r16,1,late,4,1,0
r16,1,night,5,1,0
r16,2,early,6,3,2
r16,2,late,7,2,2
r16,2,night,8,2,0
r16,3,early,9,3,2
r16,3,late,10,3,2
r16,3,night,11,2,1
r16,4,early,12,5,1
r16,4,late,13,3,1
r16,4,night,14,3,0
r16,5,early,15,4,1
r16,5,late,16,4,2
r16,5,night,17,3,1
r16,6,early,18,4,2
r16,6,late,19,3,2
r16,6,night,20,3,0
r16,7,early,21,4,1
r16,7,late,22,4,2
r16,7,night,23,2,0
r16,8,early,24,4,0
r16,8,late,25,4,1
r16,8,night,26,4,1
r16,9,early,27,4,2
r16,9,late,28,3,2
r16,9,night,29,3,1
r16,10,early,30,4,1
r16,10,late,31,5,1
r16,10,night,32,3,0
r16,11,early,33,4,2
r16,11,late,34,5,2
r16,11,night,35,3,0
r16,12,early,36,4,2
r16,12,late,37,5,1
r16,12,night,38,3,0
r16,13,early,39,5,1
r16,13,late,40,5,2
r16,13,night,41,3,0
r16,14,early,42,3,2
r16,14,late,43,5,2
r16,14,night,44,3,1
r16,15,early,45,5,2
r16,15,late,46,3,2
r16,15,night,47,2,1
r16,16,early,48,6,1
r16,16,late,49,5,1
r16,16,night,50,3,1
r16,17,early,51,6,2
r16,17,late,52,4,1
r16,17,night,53,3,0
r16,18,early,54,4,2
r16,18,late,55,4,1
r16,18,night,56,2,0
r16,19,early,57,6,0
r16,19,late,58,5,2
r16,19,night,59,2,0
r16,20,early,60,5,2
r16,20,late,61,5,2
r16,20,night,62,3,0
r16,21,early,63,5,2
r16,21,late,64,3,0
r16,21,night,65,4,1
r16,22,early,66,4,1
r16,22,late,67,4,2
r16,22,night,68,2,0
r16,23,early,69,6,0
r16,23,late,70,4,1
r16,23,night,71,2,1
r16,24,early,72,4,2
r16,24,late,73,3,1
r16,24,night,74,2,0
r16,25,early,75,3,2
r16,25,late,76,3,2
r16,25,night,77,1,1
r17,0,early,0,4,0
r17,0,late,1,3,2
r17,0,night,2,2,1
r17,1,early,3,2,2
r17,1,late,4,4,2
r17,1,night,5,2,1
r17,2,early,6,2,2
r17,2,late,7,4,1
r17,2,night,8,2,1
r17,3,early,9,3,1
r17,3,late,10,5,2
r17,3,night,11,2,1
r17,4,early,12,3,1
r17,4,late,13,4,1
r17,4,night,14,2,1
r17,5,early,15,4,1
r17,5,late,16,5,1
r17,5,night,17,2,1
r17,6,early,18,5,1
r17,6,late,19,5,2
r17,6,night,20,3,0
r17,7,early,21,5,0
r17,7,late,22,4,2
r17,7,night,23,3,0
r17,8,early,24,3,2
r17,8,late,25,5,2
r17,8,night,26,2,1
r17,9,early,27,4,2
r17,9,late,28,5,2
r17,9,night,29,4,1
r17,10,early,30,4,0
r17,10,late,31,5,2
r17,10,night,32,4,0
r17,11,early,33,6,2
r17,11,late,34,6,2
r17,11,night,35,2,0
r17,12,early,36,5,1
r17,12,late,37,6,2
r17,12,night,38,4,0
r17,13,early,39,5,1
r17,13,late,40,5,2
r17,13,night,41,2,0
r17,14,early,42,4,0
r17,14,late,43,2,2
r17,14,night,44,3,0
r17,15,early,45,5,2
r17,15,late,46,5,1
r17,15,night,47,4,0
r17,16,early,48,4,2
r17,16,late,49,3,1
r17,16,night,50,3,0
r17,17,early,51,3,2
r17,17,late,52,5,0
r17,17,night,53,4,1
r17,18,early,54,4,0
r17,18,late,55,4,0
r17,18,night,56,4,1
r17,19,early,57,5,2
r17,19,late,58,4,1
r17,19,night,59,3,1
r17,20,early,60,3,0
r17,20,late,61,5,1
r17,20,night,62,3,1
r17,21,early,63,4,2
r17,21,late,64,2,2
r17,21,night,65,2,1
r17,22,early,66,4,0
r17,22,late,67,6,2
r17,22,night,68,2,0
r17,23,early,69,6,2
r17,23,late,70,3,2
r17,23,night,71,4,0
r17,24,early,72,5,2
r17,24,late,73,2,1
r17,24,night,74,2,0
r17,25,early,75,1,0
r17,25,late,76,2,1
r17,25,night,77,1,1
r18,0,early,0,9,2
r18,0,late,1,9,2
r18,0,night,2,7,1
r18,1,early,3,7,2
r18,1,late,4,7,2
r18,1,night,5,6,1
r18,2,early,6,7,1
r18,2,late,7,10,2
r18,2,night,8,5,0
r18,3,early,9,7,2
r18,3,late,10,8,2
r18,3,night,11,5,1
r18,4,early,12,10,2
r18,4,late,13,8,2
r18,4,night,14,4,1
r18,5,early,15,9,2
r18,5,late,16,10,2
r18,5,night,17,6,1
r18,6,early,18,10,2
r18,6,late,19,9,1
r18,6,night,20,5,0
r18,7,early,21,9,2
r18,7,late,22,8,2
r18,7,night,23,6,1
r18,8,early,24,9,2
r18,8,late,25,9,1
r18,8,night,26,7,0
r18,9,early,27,11,1
r18,9,late,28,10,2
r18,9,night,29,8,1
r18,10,early,30,8,1
r18,10,late,31,7,2
r18,10,night,32,6,1
r18,11,early,33,9,2
r18,11,late,34,7,2
r18,11,night,35,5,0
r18,12,early,36,9,1
r18,12,late,37,10,2
r18,12,night,38,6,0
r18,13,early,39,9,2
r18,13,late,40,9,2
r18,13,night,41,5,0
r18,14,early,42,9,0
r18,14,late,43,10,2
r18,14,night,44,6,1
r18,15,early,45,9,2
r18,15,late,46,7,2
r18,15,night,47,6,1
r18,16,early,48,10,0
r18,16,late,49,9,2
r18,16,night,50,5,1
r18,17,early,51,11,2
r18,17,late,52,10,2
r18,17,night,53,6,1
r18,18,early,54,8,1
r18,18,late,55,8,2
r18,18,night,56,7,1
r18,19,early,57,7,2
r18,19,late,58,7,2
r18,19,night,59,6,1
r18,20,early,60,7,1
r18,20,late,61,9,2
r18,20,night,62,8,1
r18,21,early,63,10,2
r18,21,late,64,9,2
r18,21,night,65,6,1
r18,22,early,66,9,1
r18,22,late,67,10,1
r18,22,night,68,5,1
r18,23,early,69,8,2
r18,23,late,70,10,2
r18,23,night,71,7,0
r18,24,early,72,7,2
r18,24,late,73,5,1
r18,24,night,74,4,1
r18,25,early,75,2,2
r18,25,late,76,3,2
r18,25,night,77,1,0
r19,0,early,0,7,1
r19,0,late,1,5,2
r19,0,night,2,3,1
r19,1,early,3,7,1
r19,1,late,4,8,2
r19,1,night,5,5,1
r19,2,early,6,8,0
r19,2,late,7,7,2
r19,2,night,8,4,1
r19,3,early,9,8,2
r19,3,late,10,7,1
r19,3,night,11,4,0
r19,4,early,12,8,2
r19,4,late,13,8,1
r19,4,night,14,5,1
r19,5,early,15,8,1
r19,5,late,16,8,1
r19,5,night,17,5,0
r19,6,early,18,7,2
r19,6,late,19,7,2
r19,6,night,20,5,1
r19,7,early,21,6,2
r19,7,late,22,5,1
r19,7,night,23,3,1
r19,8,early,24,3,1
r19,8,late,25,1,2
r19,8,night,26,2,0
r19,9,early,27,7,2
r19,9,late,28,6,1
r19,9,night,29,4,1
r19,10,early,30,6,2
r19,10,late,31,7,2
r19,10,night,32,6,1
r19,11,early,33,7,1
r19,11,late,34,6,2
r19,11,night,35,4,1
r19,12,early,36,9,2
r19,12,late,37,6,2
r19,12,night,38,4,0
r19,13,early,39,6,2
r19,13,late,40,7,2
r19,13,night,41,6,1
r19,14,early,42,7,2
r19,14,late,43,8,1
r19,14,night,44,5,1
r19,15,early,45,9,2
r19,15,late,46,7,2
r19,15,night,47,4,1
r19,16,early,48,7,2
r19,16,late,49,7,2
r19,16,night,50,5,1
r19,17,early,51,8,1
r19,17,late,52,8,2
r19,17,night,53,3,1
r19,18,early,54,5,2
r19,18,late,55,8,2
r19,18,night,56,4,1
r19,19,early,57,7,0
r19,19,late,58,7,2
r19,19,night,59,5,1
r19,20,early,60,7,2
r19,20,late,61,6,2
r19,20,night,62,6,0
r19,21,early,63,8,2
r19,21,late,64,6,2
r19,21,night,65,5,1
r19,22,early,66,7,2
r19,22,late,67,6,2
r19,22,night,68,4,1
r19,23,early,69,6,1
r19,23,late,70,4,2
r19,23,night,71,3,1
r19,24,early,72,4,2
r19,24,late,73,4,2
r19,24,night,74,3,0
r20,0,early,0,9,1
r20,0,late,1,9,2
r20,0,night,2,6,1
r20,1,early,3,8,2
r20,1,late,4,8,2
r20,1,night,5,8,1
r20,2,early,6,11,2
r20,2,late,7,8,2
r20,2,night,8,6,1
r20,3,early,9,7,2
r20,3,late,10,7,2
r20,3,night,11,6,1
r20,4,early,12,7,2
r20,4,late,13,6,1
r20,4,night,14,5,1
r20,5,early,15,8,2
r20,5,late,16,7,1
r20,5,night,17,6,1
r20,6,early,18,11,2
r20,6,late,19,10,1
r20,6,night,20,7,1
r20,7,early,21,9,2
r20,7,late,22,10,1
r20,7,night,23,7,1
r20,8,early,24,10,2
r20,8,late,25,8,1
r20,8,night,26,6,0
r20,9,early,27,8,2
r20,9,late,28,10,2
r20,9,night,29,6,1
r20,10,early,30,10,2
r20,10,late,31,10,2
r20,10,night,32,7,1
r20,11,early,33,8,1
r20,11,late,34,8,2
r20,11,night,35,7,1
r20,12,early,36,9,1
r20,12,late,37,9,2
r20,12,night,38,5,1
r20,13,early,39,10,2
r20,13,late,40,9,1
r20,13,night,41,6,1
r20,14,early,42,8,2
r20,14,late,43,10,2
r20,14,night,44,6,1
r20,15,early,45,11,1
r20,15,late,46,8,2
r20,15,night,47,7,0
r20,16,early,48,11,2
r20,16,late,49,9,2
r20,16,night,50,6,0
r20,17,early,51,6,2
r20,17,late,52,8,2
r20,17,night,53,7,0
r20,18,early,54,8,2
r20,18,late,55,9,2
r20,18,night,56,7,1
r20,19,early,57,12,2
r20,19,late,58,7,1
r20,19,night,59,7,1
r20,20,early,60,11,2
r20,20,late,61,10,1
r20,20,night,62,6,1
r20,21,early,63,9,2
r20,21,late,64,8,2
r20,21,night,65,5,1
r20,22,early,66,9,2
r20,22,late,67,9,2
r20,22,night,68,6,0
r20,23,early,69,9,1
r20,23,late,70,9,2
r20,23,night,71,6,1
r20,24,early,72,9,2
r20,24,late,73,9,2
r20,24,night,74,7,1
r20,25,early,75,1,1
r20,25,late,76,1,1
r20,25,night,77,2,0
r21,0,early,0,3,2
r21,0,late,1,2,1
r21,0,night,2,2,1
r21,1,early,3,4,1
r21,1,late,4,3,2
r21,1,night,5,3,0
r21,2,early,6,4,2
r21,2,late,7,3,2
r21,2,night,8,2,0
r21,3,early,9,6,1
r21,3,late,10,5,2
r21,3,night,11,2,0
r21,4,early,12,5,2
r21,4,late,13,4,1
r21,4,night,14,3,1
r21,5,early,15,5,2
r21,5,late,16,3,0
r21,5,night,17,2,0
r21,6,early,18,5,1
r21,6,late,19,2,2
r21,6,night,20,4,0
r21,7,early,21,4,1
r21,7,late,22,5,2
r21,7,night,23,3,0
r21,8,early,24,5,1
r21,8,late,25,4,2
r21,8,night,26,3,0
r21,9,early,27,4,1
r21,9,late,28,3,0
r21,9,night,29,3,1
r21,10,early,30,3,2
r21,10,late,31,5,2
r21,10,night,32,3,1
r21,11,early,33,3,2
r21,11,late,34,3,1
r21,11,night,35,3,1
r21,12,early,36,5,0
r21,12,late,37,5,0
r21,12,night,38,4,0
r21,13,early,39,4,1
r21,13,late,40,4,2
r21,13,night,41,2,0
r21,14,early,42,3,2
r21,14,late,43,6,1
r21,14,night,44,2,0
r21,15,early,45,4,1
r21,15,late,46,3,1
r21,15,night,47,4,1
r21,16,early,48,5,0
r21,16,late,49,3,1
r21,16,night,50,3,0
r21,17,early,51,4,1
r21,17,late,52,4,2
r21,17,night,53,2,1
r21,18,early,54,3,2
r21,18,late,55,6,2
r21,18,night,56,3,1
r21,19,early,57,5,1
r21,19,late,58,3,2
r21,19,night,59,3,0
r21,20,early,60,3,1
r21,20,late,61,5,1
r21,20,night,62,3,1
r21,21,early,63,4,2
r21,21,late,64,5,1
r21,21,night,65,3,1
r21,22,early,66,5,0
r21,22,late,67,5,2
r21,22,night,68,2,0
r21,23,early,69,5,0
r21,23,late,70,5,1
r21,23,night,71,3,0
r21,24,early,72,4,0
r21,24,late,73,5,2
r21,24,night,74,4,0
r22,0,early,0,7,1
r22,0,late,1,7,2
r22,0,night,2,3,1
r22,1,early,3,8,2
r22,1,late,4,7,2
r22,1,night,5,4,1
r22,2,early,6,7,2
r22,2,late,7,7,2
r22,2,night,8,5,1
r22,3,early,9,7,1
r22,3,late,10,7,2
r22,3,night,11,4,1
r22,4,early,12,9,2
r22,4,late,13,7,2
r22,4,night,14,5,1
r22,5,early,15,7,1
r22,5,late,16,7,2
r22,5,night,17,4,1
r22,6,early,18,7,2
r22,6,late,19,7,1
r22,6,night,20,6,1
r22,7,early,21,5,2
r22,7,late,22,8,2
r22,7,night,23,4,1
r22,8,early,24,6,2
r22,8,late,25,6,1
r22,8,night,26,4,0
r22,9,early,27,7,2
r22,9,late,28,6,2
r22,9,night,29,6,1
r22,10,early,30,8,0
r22,10,late,31,7,2
r22,10,night,32,4,1
r22,11,early,33,7,2
r22,11,late,34,9,2
r22,11,night,35,4,0
r22,12,early,36,6,2
r22,12,late,37,6,2
r22,12,night,38,4,0
r22,13,early,39,6,2
r22,13,late,40,7,2
r22,13,night,41,4,0
r22,14,early,42,6,2
r22,14,late,43,8,0
r22,14,night,44,5,1
r22,15,early,45,6,2
r22,15,late,46,6,2
r22,15,night,47,5,1
r22,16,early,48,8,2
r22,16,late,49,6,2
r22,16,night,50,5,1
r22,17,early,51,8,2
r22,17,late,52,6,0
r22,17,night,53,4,1
r22,18,early,54,6,2
r22,18,late,55,4,2
r22,18,night,56,6,0
r22,19,early,57,8,2
r22,19,late,58,6,1
r22,19,night,59,5,0
r22,20,early,60,6,2
r22,20,late,61,9,2
r22,20,night,62,4,1
r22,21,early,63,7,2
r22,21,late,64,7,2
r22,21,night,65,5,0
r22,22,early,66,6,2
r22,22,late,67,6,2
r22,22,night,68,4,0
r22,23,early,69,7,2
r22,23,late,70,5,2
r22,23,night,71,4,1
r22,24,early,72,5,1
r22,24,late,73,4,2
r22,24,night,74,2,1
r22,25,early,75,4,1
r22,25,late,76,3,2
r22,25,night,77,3,1
r22,26,early,78,3,2
r22,26,late,79,3,1
r22,26,night,80,1,0
r23,0,early,0,6,1
r23,0,late,1,3,1
r23,0,night,2,2,0
r23,1,early,3,4,1
r23,1,late,4,5,1
r23,1,night,5,2,1
r23,2,early,6,4,1
r23,2,late,7,6,2
r23,2,night,8,2,0
r23,3,early,9,6,2
r23,3,late,10,5,2
r23,3,night,11,2,1
r23,4,early,12,3,2
r23,4,late,13,2,2
r23,4,night,14,3,1
r23,5,early,15,5,0
r23,5,late,16,5,1
r23,5,night,17,3,1
r23,6,early,18,4,2
r23,6,late,19,4,2
r23,6,night,20,4,0
r23,7,early,21,5,2
r23,7,late,22,4,2
r23,7,night,23,2,0
r23,8,early,24,5,1
r23,8,late,25,6,2
r23,8,night,26,2,0
r23,9,early,27,5,2
r23,9,late,28,4,2
r23,9,night,29,4,1
r23,10,early,30,6,0
r23,10,late,31,5,2
r23,10,night,32,3,0
r23,11,early,33,6,2
r23,11,late,34,5,1
r23,11,night,35,3,1
r23,12,early,36,4,2
r23,12,late,37,4,2
r23,12,night,38,3,0
r23,13,early,39,5,2
r23,13,late,40,5,2
r23,13,night,41,2,1
r23,14,early,42,4,1
r23,14,late,43,6,1
r23,14,night,44,3,1
r23,15,early,45,5,1
r23,15,late,46,5,2
r23,15,night,47,4,1
r23,16,early,48,5,2
r23,16,late,49,5,0
r23,16,night,50,2,1
r23,17,early,51,5,2
r23,17,late,52,5,2
r23,17,night,53,3,1
r23,18,early,54,4,1
r23,18,late,55,3,0
r23,18,night,56,3,0
r23,19,early,57,5,2
r23,19,late,58,4,2
r23,19,night,59,3,1
r23,20,early,60,5,2
r23,20,late,61,5,2
r23,20,night,62,3,1
r23,21,early,63,4,1
r23,21,late,64,5,2
r23,21,night,65,3,1
r23,22,early,66,4,2
r23,22,late,67,4,2
r23,22,night,68,4,0
r23,23,early,69,5,0
r23,23,late,70,3,2
r23,23,night,71,4,1
r23,24,early,72,4,2
r23,24,late,73,5,2
r23,24,night,74,2,1
r23,25,early,75,3,0
r23,25,late,76,3,0
r23,25,night,77,2,0
r24,0,early,0,9,0
r24,0,late,1,8,2
r24,0,night,2,4,1
r24,1,early,3,9,0
r24,1,late,4,11,2
r24,1,night,5,5,1
r24,2,early,6,9,2
r24,2,late,7,11,2
r24,2,night,8,5,1
r24,3,early,9,9,2
r24,3,late,10,7,2
r24,3,night,11,7,1
r24,4,early,12,7,2
r24,4,late,13,11,2
r24,4,night,14,6,0
r24,5,early,15,10,2
r24,5,late,16,9,1
r24,5,night,17,5,1
r24,6,early,18,8,2
r24,6,late,19,8,2
r24,6,night,20,6,1
r24,7,early,21,8,2
r24,7,late,22,7,2
r24,7,night,23,5,0
r24,8,early,24,9,2
r24,8,late,25,9,1
r24,8,night,26,7,1
r24,9,early,27,11,2
r24,9,late,28,10,2
r24,9,night,29,5,1
r24,10,early,30,9,2
r24,10,late,31,8,1
r24,10,night,32,7,1
r24,11,early,33,10,2
r24,11,late,34,8,2
r24,11,night,35,5,1
r24,12,early,36,9,2
r24,12,late,37,9,2
r24,12,night,38,6,1
r24,13,early,39,7,2
r24,13,late,40,9,2
r24,13,night,41,6,0
r24,14,early,42,8,1
r24,14,late,43,8,2
r24,14,night,44,6,1
r24,15,early,45,8,2
r24,15,late,46,7,1
r24,15,night,47,6,1
r24,16,early,48,7,2
r24,16,late,49,10,2
r24,16,night,50,7,1
r24,17,early,51,9,1
r24,17,late,52,10,2
r24,17,night,53,6,1
r24,18,early,54,9,1
r24,18,late,55,7,1
r24,18,night,56,6,1
r24,19,early,57,8,2
r24,19,late,58,8,2
r24,19,night,59,5,1
r24,20,early,60,8,2
r24,20,late,61,9,1
r24,20,night,62,7,1
r24,21,early,63,10,2
r24,21,late,64,10,2
r24,21,night,65,7,0
r24,22,early,66,9,2
r24,22,late,67,9,1
r24,22,night,68,7,1
r24,23,early,69,8,2
r24,23,late,70,12,2
r24,23,night,71,6,1
r24,24,early,72,6,2
r24,24,late,73,5,2
r24,24,night,74,4,0
r24,25,early,75,4,2
r24,25,late,76,5,2
r24,25,night,77,2,1
r24,26,early,78,4,1
r24,26,late,79,3,2
r24,26,night,80,3,0
r24,27,early,81,2,2
r24,27,late,82,3,1
r24,27,night,83,2,1
r25,0,early,0,7,2
r25,0,late,1,8,2
r25,0,night,2,4,1
r25,1,early,3,6,2
r25,1,late,4,8,2
r25,1,night,5,4,0
r25,2,early,6,6,2
r25,2,late,7,7,1
r25,2,night,8,6,1
r25,3,early,9,7,0
r25,3,late,10,6,1
r25,3,night,11,3,1
r25,4,early,12,6,2
r25,4,late,13,6,1
r25,4,night,14,6,1
r25,5,early,15,7,1
r25,5,late,16,5,2
r25,5,night,17,5,1
r25,6,early,18,6,2
r25,6,late,19,5,2
r25,6,night,20,4,0
r25,7,early,21,8,1
r25,7,late,22,7,0
r25,7,night,23,4,1
r25,8,early,24,8,2
r25,8,late,25,6,2
r25,8,night,26,5,0
r25,9,early,27,7,2
r25,9,late,28,7,1
r25,9,night,29,5,1
r25,10,early,30,5,2
r25,10,late,31,8,1
r25,10,night,32,5,1
r25,11,early,33,6,2
r25,11,late,34,6,2
r25,11,night,35,3,1
r25,12,early,36,7,2
r25,12,late,37,7,2
r25,12,night,38,5,1
r25,13,early,39,8,2
r25,13,late,40,5,1
r25,13,night,41,6,1
r25,14,early,42,7,2
r25,14,late,43,7,2
r25,14,night,44,5,0
r25,15,early,45,7,2
r25,15,late,46,6,1
r25,15,night,47,4,1
r25,16,early,48,7,2
r25,16,late,49,5,1
r25,16,night,50,3,1
r25,17,early,51,8,2
r25,17,late,52,7,2
r25,17,night,53,4,1
r25,18,early,54,7,2
r25,18,late,55,5,2
r25,18,night,56,5,1
r25,19,early,57,5,2
r25,19,late,58,5,2
r25,19,night,59,5,0
r25,20,early,60,6,2
r25,20,late,61,7,1
r25,20,night,62,5,1
r25,21,early,63,8,2
r25,21,late,64,7,2
r25,21,night,65,3,1
r25,22,early,66,5,2
r25,22,late,67,6,1
r25,22,night,68,4,1
r25,23,early,69,4,0
r25,23,late,70,6,1
r25,23,night,71,3,1
r25,24,early,72,3,1
r25,24,late,73,1,2
r25,24,night,74,1,1
